region_name,state_name,lat_max,lat_min,lng_max,lng_min,lat_avg,lng_avg,yearly_sunlight_kwh_kw_threshold_avg,count_qualified,percent_covered,percent_qualified,number_of_panels_n,number_of_panels_s,number_of_panels_e,number_of_panels_w,number_of_panels_f,number_of_panels_median,number_of_panels_total,kw_median,kw_total,yearly_sunlight_kwh_n,yearly_sunlight_kwh_s,yearly_sunlight_kwh_e,yearly_sunlight_kwh_w,yearly_sunlight_kwh_f,yearly_sunlight_kwh_median,yearly_sunlight_kwh_total,install_size_kw_buckets_json,carbon_offset_metric_tons,existing_installs_count
79121,Texas,35.1863795,35.1592185,-101.9205662,-101.9437,35.17313345,-101.9291933,1305.519737,2494,99.68404423,98.81141046,2944,61311,35331,48433,59819,56,207838,14,51959.5,948776.7063,24852576.17,12401329.25,17819250.79,22746891.98,21366.88247,78768824.89,"[[0,85],[5,440],[10,869],[15,588],[20,261],[25,92],[30,40],[35,39],[40,14],[45,11],[50,4],[55,2],[60,2],[65,2],[70,2],[75,4],[85,1],[90,1],[100,2],[105,3],[110,1],[115,1],[120,1],[125,1],[140,1],[145,2],[150,2],[160,2],[170,3],[185,1],[200,1],[205,1],[215,1],[235,1],[315,1],[370,2],[475,1],[480,1],[510,1],[520,1],[555,1],[600,1],[865,1],[995,1],[1355,1],[2975,1]]",53285.09236,9
79124,Texas,35.5013263,35.1710513,-101.8493245,-102.1515804,35.24207813,-101.9459609,1303.05534,3092,62.17242689,94.4410507,7975,75599,35346,64087,106163,60,289170,15,72292.5,2662949.522,31153908.93,12488641.47,23824295.97,40479237.43,22603.41395,110609033.3,"[[0,206],[5,549],[10,795],[15,688],[20,332],[25,163],[30,96],[35,51],[40,38],[45,22],[50,19],[55,11],[60,15],[65,7],[70,9],[75,8],[80,4],[85,5],[90,4],[95,5],[100,6],[105,2],[110,4],[115,1],[120,3],[125,5],[130,2],[140,1],[145,2],[155,2],[160,1],[165,3],[175,1],[180,1],[185,1],[195,1],[215,1],[220,1],[230,1],[250,1],[265,1],[270,1],[275,1],[280,2],[290,1],[295,1],[300,1],[310,1],[330,1],[410,1],[415,2],[420,1],[465,1],[555,1],[560,1],[590,1],[615,1],[750,1],[765,1],[840,1],[1365,1],[1625,1],[1930,1]]",74824.17777,15
79363,Texas,33.8506131,33.606757,-101.9440343,-102.1089455,33.68847117,-101.99843,1308.15,511,19.32032725,83.2247557,3163,7049,3502,7291,8437,47,29442,11.75,7360.5,1075901.215,2944179.11,1256535.31,2764501.656,3241162.202,17771.77811,11282279.49,"[[0,77],[5,135],[10,123],[15,99],[20,38],[25,17],[30,4],[35,4],[40,7],[45,2],[60,1],[65,1],[75,1],[90,1],[620,1]]",7632.173078,0
79364,Texas,33.6091528,33.3076161,-101.4838991,-101.7965812,33.44474655,-101.6569711,1308.15,12,0.231124807,100,133,229,14,74,1107,67,1557,16.75,389.25,44665.55336,95439.00834,4980.252515,27144.37439,423209.0745,25956.40227,595438.2631,"[[0,1],[5,3],[10,1],[15,1],[20,1],[25,1],[30,2],[35,1],[180,1]]",402.7987327,0
79382,Texas,33.5337913,33.3851654,-101.961845,-102.0797281,33.49328968,-102.0109805,1308.15,41,1.565029682,70.68965517,255,1068,518,943,1702,91,4486,22.75,1121.5,87896.96674,448617.9046,185280.48,356250.8077,656727.0147,34579.50659,1734773.174,"[[0,4],[5,3],[10,9],[15,4],[20,4],[25,3],[30,6],[35,1],[40,1],[50,2],[70,1],[75,1],[85,1],[100,1]]",1173.529615,0
79401,Texas,33.6057185,33.5769158,-101.8297127,-101.8729571,33.58559217,-101.8557312,1308.15,1841,96.08317215,92.65223956,3535,24910,18069,27127,222348,51,295989,12.75,73997.25,1178345.555,10304206.87,6406351.532,10128124.23,85028359.3,19411.67464,113045387.5,"[[0,301],[5,453],[10,272],[15,147],[20,102],[25,68],[30,50],[35,51],[40,40],[45,23],[50,31],[55,29],[60,17],[65,22],[70,21],[75,13],[80,10],[85,12],[90,10],[95,9],[100,7],[105,9],[110,9],[115,10],[120,5],[125,6],[130,5],[135,4],[140,4],[145,4],[150,6],[155,3],[160,6],[165,4],[170,4],[175,4],[180,1],[185,2],[190,3],[200,3],[205,3],[210,3],[215,3],[220,2],[230,2],[235,1],[240,1],[245,1],[255,2],[260,2],[265,1],[275,1],[295,3],[300,1],[305,1],[330,2],[345,1],[355,1],[360,1],[375,1],[400,1],[410,1],[420,3],[425,2],[430,3],[435,2],[455,1],[460,1],[505,2],[515,1],[550,1],[600,1],[620,1],[660,1],[700,1],[720,1],[930,1],[1025,1],[1530,1],[1865,1],[2120,1]]",76472.30895,3
79402,Texas,33.581498,33.581002,-101.8411964,-101.8427552,33.58125,-101.8419758,1308.15,2,100,100,0,0,0,0,3367,168,3367,42,841.75,0,0,0,0,1293579.843,64702.07969,1293579.843,"[[40,1],[795,1]]",875.0736283,0
79403,Texas,33.7871156,33.5341716,-101.6138664,-101.9406166,33.62093739,-101.7969918,1308.15,4552,54.3735486,92.57677446,23144,80845,34512,56313,291450,37,486264,9.25,121566,7757073.171,33514367.24,12282220.45,21282812.39,112013819.9,14318.20684,186850293.1,"[[0,705],[5,1798],[10,954],[15,346],[20,169],[25,93],[30,54],[35,50],[40,44],[45,36],[50,25],[55,20],[60,12],[65,15],[70,14],[75,8],[80,8],[85,14],[90,10],[95,7],[100,4],[105,3],[110,5],[115,4],[120,3],[125,3],[130,5],[135,5],[140,6],[145,3],[150,5],[155,6],[160,2],[165,3],[170,1],[175,3],[180,3],[185,2],[190,3],[200,1],[205,4],[210,3],[220,2],[225,2],[235,3],[240,2],[245,1],[250,2],[255,1],[265,1],[270,2],[275,3],[280,1],[290,1],[295,3],[300,2],[310,1],[315,1],[320,2],[325,2],[335,2],[340,2],[345,2],[350,1],[360,3],[365,1],[375,2],[380,1],[390,3],[400,1],[405,1],[410,1],[415,1],[430,2],[435,1],[440,1],[445,2],[450,1],[455,1],[465,1],[470,1],[475,2],[480,1],[490,1],[505,1],[510,2],[525,1],[530,1],[565,1],[595,1],[625,1],[715,1],[735,1],[885,2],[950,1],[970,1],[1020,1],[1160,1],[1505,1],[1595,1],[1705,1],[1720,1],[1840,1],[1850,1],[1905,1],[2065,1],[2170,1],[3210,1]]",126399.4371,4
79404,Texas,33.5787845,33.4618715,-101.6884003,-101.8897736,33.54418225,-101.8208325,1308.15,4571,86.07771389,92.53036437,26971,87410,40608,66718,789013,42,1010720,10.5,252680,8910740.339,36421087.32,14584105.48,25039973.66,303541657.5,16138.26519,388497564.3,"[[0,781],[5,1366],[10,794],[15,388],[20,186],[25,83],[30,77],[35,61],[40,52],[45,46],[50,47],[55,30],[60,24],[65,33],[70,29],[75,20],[80,24],[85,20],[90,12],[95,7],[100,8],[105,12],[110,10],[115,9],[120,13],[125,11],[130,15],[135,11],[140,13],[145,8],[150,10],[155,9],[160,9],[165,7],[170,10],[175,9],[180,3],[185,6],[190,2],[195,3],[200,7],[205,4],[210,3],[215,4],[220,5],[225,2],[230,8],[235,4],[240,4],[245,3],[250,2],[255,5],[260,2],[265,2],[270,1],[275,2],[280,6],[285,2],[290,7],[295,5],[300,3],[310,1],[315,1],[320,2],[325,3],[330,5],[335,2],[340,1],[345,3],[350,4],[355,3],[360,2],[365,5],[370,1],[375,3],[380,3],[390,2],[395,2],[400,3],[405,1],[410,2],[415,2],[420,2],[425,2],[430,2],[435,4],[440,3],[445,6],[450,4],[455,6],[460,3],[465,5],[470,3],[475,2],[480,4],[485,5],[490,3],[495,4],[500,1],[505,2],[510,3],[515,1],[520,2],[525,1],[530,6],[535,2],[540,2],[545,2],[550,4],[555,4],[560,1],[565,4],[570,5],[575,1],[580,4],[585,4],[590,3],[595,1],[605,4],[610,2],[615,1],[620,1],[630,5],[635,2],[640,4],[650,3],[655,1],[660,2],[665,2],[670,2],[675,1],[680,1],[700,2],[705,1],[710,1],[750,1],[770,1],[810,1],[825,1],[840,2],[860,2],[865,1],[875,1],[900,1],[955,1],[995,1],[1040,2],[1065,1],[1075,1],[1090,1],[1095,1],[1140,1],[1210,1],[1225,1],[1270,1],[1370,1],[1395,1],[1400,1],[1605,1],[1935,1],[2050,1],[2255,2],[2310,1],[2480,1],[3295,1],[3585,1]]",262808.6508,4
79407,Texas,33.6552688,33.5051491,-101.8685448,-102.192735,33.56416953,-101.97774,1308.15,5286,65.02636204,95.24324324,36511,112199,48981,79024,187795,52,464510,13,116127.5,12215925.99,46641273.84,17612826.87,30041971.22,72749520.37,20090.69203,179261518.3,"[[0,536],[5,1191],[10,1395],[15,802],[20,482],[25,270],[30,168],[35,79],[40,71],[45,40],[50,21],[55,24],[60,22],[65,8],[70,15],[75,6],[80,9],[85,10],[90,7],[95,4],[100,4],[105,8],[110,3],[115,7],[120,4],[125,4],[130,7],[135,4],[140,6],[145,3],[150,3],[155,2],[160,2],[165,5],[170,2],[180,1],[185,1],[190,1],[195,4],[200,1],[210,1],[215,1],[220,3],[225,2],[245,3],[250,3],[255,3],[260,2],[265,1],[275,1],[280,1],[290,1],[295,1],[300,1],[305,2],[310,1],[325,1],[330,1],[345,2],[355,1],[375,1],[385,1],[390,1],[395,1],[400,1],[425,1],[445,1],[510,1],[535,1],[560,2],[585,1],[610,1],[625,1],[730,1],[785,1],[890,1],[920,1],[935,1],[1415,1],[1525,1],[1755,1]]",121265.8253,3
79408,Texas,33.5914822,33.5914822,-101.8482778,-101.8482778,33.5914822,-101.8482778,1308.15,1,100,100,0,92,40,219,846,1197,1197,299.25,299.25,0,38758.5125,14459.95741,84217.73604,326884.0401,464320.2461,464320.2461,"[[295,1]]",314.1007528,0
79409,Texas,33.5918188,33.5826135,-101.874718,-101.8880805,33.58734923,-101.8812419,1308.15,80,92.52336449,80.80808081,174,5469,3076,3580,32918,141,45217,35.25,11304.25,56804.1037,2299126.71,1089456.548,1377914.241,12631615.59,53840.70872,17454917.2,"[[0,8],[5,4],[10,4],[15,5],[20,4],[25,12],[30,2],[35,1],[40,1],[45,1],[50,1],[55,2],[70,1],[75,1],[85,1],[90,1],[95,1],[100,1],[115,1],[120,4],[125,1],[130,1],[140,1],[145,1],[155,1],[160,1],[195,1],[225,2],[230,1],[240,1],[245,1],[255,1],[290,1],[310,1],[320,1],[380,1],[425,1],[450,1],[660,1],[710,1],[980,1],[1020,1],[1145,1]]",11807.80437,0
79410,Texas,33.5823833,33.5622053,-101.8707793,-101.9218364,33.56932139,-101.8885128,1308.15,3680,99.02646031,92.76531384,18753,68421,18432,28173,136796,32,270575,8,67643.75,6274075.185,27828464.44,6563906.076,10462818.59,52137020.75,12347.7292,103266285,"[[0,897],[5,1291],[10,587],[15,322],[20,201],[25,96],[30,54],[35,25],[40,25],[45,14],[50,15],[55,12],[60,12],[65,12],[70,4],[75,9],[80,8],[85,1],[90,3],[95,6],[100,4],[105,6],[110,2],[115,1],[120,2],[125,3],[130,4],[135,3],[145,1],[150,3],[155,1],[160,2],[170,4],[175,2],[180,1],[185,1],[195,1],[200,1],[205,3],[210,1],[215,1],[220,4],[235,1],[245,1],[255,3],[260,1],[275,3],[285,1],[310,1],[335,1],[340,2],[350,1],[355,1],[395,1],[435,1],[460,1],[470,1],[475,1],[490,1],[535,1],[545,2],[550,1],[575,1],[635,1],[645,1],[675,1],[725,1],[870,1],[970,1],[1120,1],[2175,1]]",69856.99663,3
79411,Texas,33.5776497,33.5609147,-101.8446925,-101.8702599,33.57035676,-101.8587933,1308.15,2540,98.59431187,84.21750663,3839,29739,10676,17601,67661,23,129516,5.75,32379,1279947.807,12152031.75,3776085.456,6483029.547,25879532.78,9004.546387,49570627.33,"[[0,1025],[5,862],[10,245],[15,118],[20,66],[25,50],[30,31],[35,18],[40,19],[45,13],[50,12],[55,5],[60,9],[65,6],[70,6],[75,2],[80,6],[85,2],[90,5],[95,2],[105,3],[110,3],[115,1],[120,2],[125,1],[140,2],[150,1],[155,3],[160,2],[165,3],[170,1],[175,1],[180,1],[190,1],[205,1],[225,1],[230,1],[240,1],[260,2],[305,1],[315,2],[365,1],[475,1],[525,1],[980,1]]",33533.25963,0
79412,Texas,33.5631459,33.5221406,-101.8450266,-101.8702599,33.54667312,-101.8582715,1308.15,4773,99.32365228,95.59383136,41107,104945,30937,45248,146798,47,369035,11.75,92258.75,13731875.12,43013044.81,11136634.65,17036335.61,56278479.91,17765.5051,141196370.1,"[[0,740],[5,1303],[10,965],[15,691],[20,412],[25,275],[30,104],[35,51],[40,31],[45,21],[50,14],[55,25],[60,10],[65,7],[70,7],[75,7],[80,10],[85,3],[90,8],[95,3],[100,8],[105,5],[110,4],[115,4],[120,6],[125,1],[130,2],[140,1],[155,1],[160,2],[165,2],[170,2],[175,2],[190,1],[200,1],[205,1],[210,1],[215,1],[225,2],[240,2],[250,1],[255,3],[265,1],[270,1],[280,1],[285,2],[290,2],[300,1],[305,1],[330,1],[335,2],[345,1],[350,1],[355,1],[395,1],[405,1],[430,1],[440,1],[445,1],[450,1],[480,1],[505,1],[535,1],[590,1],[615,1],[635,1],[680,1],[750,1],[910,1],[1095,1],[1715,1],[2010,1]]",95515.7276,1
79413,Texas,33.5631198,33.5298021,-101.8684292,-101.9080208,33.54712206,-101.8874771,1308.15,8005,99.62208948,97.95643661,102212,202202,62171,86214,191100,64,643899,16,160974.75,34353002.26,81864759.5,22286723.56,32349147.58,72859493.66,23823.37313,243713126.6,"[[0,557],[5,1362],[10,1730],[15,1661],[20,1328],[25,713],[30,289],[35,116],[40,45],[45,23],[50,13],[55,18],[60,6],[65,9],[70,14],[75,12],[80,10],[85,7],[90,8],[95,3],[100,4],[105,3],[110,1],[115,2],[120,1],[125,3],[130,4],[135,2],[140,1],[145,4],[155,3],[165,2],[170,2],[175,1],[180,1],[185,2],[205,1],[215,2],[220,1],[240,2],[250,3],[260,1],[265,2],[270,1],[275,3],[280,1],[295,2],[300,1],[320,2],[325,2],[330,1],[355,2],[395,1],[425,1],[440,1],[445,1],[465,1],[475,1],[520,1],[540,1],[570,1],[635,1],[705,1],[725,1],[845,1],[1010,1],[1070,1],[1230,1],[1390,1],[1515,1]]",164865.6873,1
79414,Texas,33.562999,33.5323691,-101.9052802,-101.9371945,33.54998745,-101.9175224,1308.15,5225,99.43988051,98.10364251,47053,124574,39602,57886,127799,50,396914,12.5,99228.5,15733387.48,51428073.17,14205136.97,21918395.24,49178808.82,19234.69794,152463801.7,"[[0,351],[5,1361],[10,1666],[15,957],[20,355],[25,124],[30,65],[35,57],[40,49],[45,37],[50,25],[55,26],[60,19],[65,13],[70,12],[75,4],[80,4],[85,6],[90,5],[95,7],[100,8],[105,7],[110,4],[115,2],[120,3],[125,3],[130,3],[135,1],[140,3],[145,1],[150,2],[155,7],[160,1],[165,1],[170,2],[175,1],[195,1],[200,2],[205,1],[225,1],[235,1],[240,1],[250,1],[255,1],[260,1],[285,1],[305,1],[345,1],[365,1],[375,2],[380,2],[400,3],[420,2],[425,1],[480,1],[490,1],[550,1],[650,1],[670,1],[1100,1],[1310,1],[1580,1],[2930,1]]",103137.8564,1
79415,Texas,33.7931581,33.578771,-101.8371042,-101.976013,33.62748539,-101.8847875,1308.15,4766,82.6426896,90.17975402,19235,76888,37503,60286,276313,32,470225,8,117556.25,6407846.953,32231156.56,13385038.32,22882122.39,106186742,12580.1876,181092906.3,"[[0,1258],[5,1505],[10,674],[15,361],[20,203],[25,114],[30,106],[35,54],[40,41],[45,47],[50,44],[55,25],[60,26],[65,18],[70,17],[75,22],[80,17],[85,8],[90,16],[95,13],[100,10],[105,11],[110,12],[115,11],[120,7],[125,4],[130,5],[135,11],[140,4],[145,4],[150,3],[155,7],[160,4],[165,4],[170,2],[180,3],[185,2],[190,4],[195,3],[200,2],[205,2],[210,2],[215,2],[220,4],[225,2],[230,2],[235,4],[240,2],[250,2],[260,1],[275,1],[280,1],[285,1],[290,1],[295,1],[300,2],[305,1],[315,1],[320,1],[325,3],[330,2],[375,2],[380,1],[385,2],[395,1],[415,1],[425,1],[430,1],[440,1],[445,1],[465,1],[470,1],[475,1],[490,1],[495,1],[500,1],[505,1],[510,1],[515,1],[525,1],[545,1],[560,2],[565,2],[605,1],[650,1],[655,1],[660,1],[665,1],[680,1],[725,1],[755,1],[790,1],[795,1],[815,1],[835,1],[880,1],[895,1],[950,1],[980,1],[1135,1],[1860,1],[1920,1],[2050,1]]",122504.7124,1
79416,Texas,33.6449571,33.5780442,-101.8999774,-102.0612732,33.59661307,-101.94271,1308.15,9950,85.62168533,97.82715564,59116,236375,102726,166435,171655,54,736307,13.5,184076.75,19774423.92,98556635.09,36438960.46,63168465.08,66162227.12,21133.17854,284100711.7,"[[0,439],[5,2057],[10,3120],[15,2014],[20,1096],[25,494],[30,206],[35,121],[40,73],[45,58],[50,33],[55,33],[60,26],[65,20],[70,16],[75,9],[80,10],[85,6],[90,8],[95,4],[100,8],[105,6],[110,3],[115,5],[120,8],[125,5],[130,3],[135,7],[140,4],[145,2],[150,4],[155,1],[165,1],[170,3],[175,2],[180,6],[185,2],[190,2],[195,2],[200,1],[205,1],[210,2],[220,1],[225,1],[250,1],[265,1],[275,2],[280,1],[285,2],[295,1],[320,1],[325,1],[330,1],[375,1],[430,1],[460,1],[485,1],[510,1],[570,1],[665,1],[720,1],[785,1],[815,1],[895,1],[1015,1],[1100,1],[1155,1],[1185,1],[2445,1]]",192186.8541,8
79423,Texas,33.5908468,33.3884279,-101.7932982,-101.921725,33.49584963,-101.8737433,1308.15,13498,83.62950996,96.57294126,48998,260173,154123,245014,326476,55,1034784,13.75,258696,16365952.45,108562430.6,54328986.34,91720484.39,125967932.1,20946.01024,396945785.9,"[[0,645],[5,2867],[10,4192],[15,2857],[20,1318],[25,607],[30,276],[35,172],[40,89],[45,55],[50,46],[55,38],[60,26],[65,30],[70,24],[75,16],[80,21],[85,11],[90,11],[95,15],[100,13],[105,7],[110,9],[115,9],[120,8],[125,10],[130,6],[135,7],[140,3],[145,3],[150,4],[155,4],[160,3],[165,2],[170,1],[175,1],[180,4],[185,1],[190,2],[195,3],[200,4],[205,3],[210,3],[215,3],[220,3],[225,2],[230,1],[235,1],[245,5],[250,1],[255,3],[260,2],[265,1],[270,2],[280,1],[285,2],[300,1],[310,1],[315,1],[320,2],[335,1],[340,1],[350,1],[360,1],[370,1],[375,2],[385,1],[400,1],[405,1],[425,1],[430,1],[455,1],[475,1],[530,2],[535,1],[540,1],[545,2],[555,1],[565,1],[570,1],[585,2],[595,1],[600,1],[615,1],[655,1],[690,1],[760,1],[765,1],[830,1],[915,2],[965,1],[1245,1],[1465,1],[1560,1],[2275,1]]",268523.6563,13
79424,Texas,33.5913934,33.370779,-101.8440548,-101.9914542,33.50719176,-101.93798,1308.15,16983,86.26368159,97.94682508,49757,376816,223806,377449,416993,63,1444821,15.75,361205.25,16579792.2,157948340.1,78386371.83,140856028.5,161816690.8,24020.87528,555587223.4,"[[0,532],[5,2229],[10,4846],[15,4651],[20,2283],[25,981],[30,400],[35,194],[40,156],[45,103],[50,52],[55,56],[60,40],[65,35],[70,41],[75,36],[80,36],[85,23],[90,24],[95,18],[100,13],[105,8],[110,7],[115,7],[120,16],[125,11],[130,11],[135,13],[140,10],[145,4],[150,3],[155,8],[160,4],[165,5],[170,4],[175,6],[180,4],[185,4],[190,3],[195,4],[200,2],[205,4],[210,8],[215,2],[220,1],[225,1],[230,4],[240,3],[245,1],[250,1],[255,2],[260,2],[265,3],[270,1],[275,4],[280,1],[295,1],[300,3],[305,1],[315,3],[320,1],[325,2],[330,1],[335,2],[340,1],[345,3],[350,1],[355,2],[360,1],[365,1],[370,1],[380,1],[385,2],[390,1],[395,1],[415,1],[435,2],[440,1],[460,3],[470,1],[490,1],[500,1],[525,1],[535,1],[560,1],[610,1],[620,1],[625,1],[650,1],[655,1],[695,2],[730,2],[750,1],[805,1],[1015,1],[1245,1],[1310,1],[1480,1],[1550,1],[1770,1],[1780,1],[1930,1],[1975,1]]",375840.5251,15
79430,Texas,33.5906114,33.5794623,-101.8893584,-101.9046058,33.5836799,-101.8978763,1308.15,39,83.01886792,88.63636364,1799,3171,975,1551,4471,184,11967,46,2991.75,607848.2847,1309565.524,342134.993,598637.1959,1706986.617,72183.8988,4565172.615,"[[0,1],[5,6],[10,1],[15,3],[20,1],[25,2],[30,1],[35,3],[40,1],[45,1],[50,1],[55,2],[60,3],[65,1],[70,2],[75,1],[80,1],[85,2],[95,1],[110,1],[120,1],[200,1],[215,1],[910,1]]",3088.222336,0
79491,Texas,33.546807,33.5464156,-101.8510838,-101.8525759,33.54669637,-101.8519343,1308.15,9,100,90,68,109,93,171,1236,58,1677,14.5,419.25,22975.01938,44441.80383,34161.68262,64848.29878,471357.389,22400.09233,637784.1936,"[[0,3],[5,1],[10,1],[20,1],[25,1],[35,1],[300,1]]",431.44467,0
79504,Texas,32.5251358,32.1313609,-99.1424372,-99.4719453,32.38624783,-99.39464467,1218.05,960,71.07279693,86.25336927,4010,10799,9223,10475,20934,40,55441,10,13860.25,1274105.669,4185076.96,3136318.649,3657452.399,7600215.211,14140.94718,19853168.89,"[[0,188],[5,288],[10,202],[15,116],[20,69],[25,32],[30,16],[35,10],[40,8],[45,1],[50,3],[55,4],[60,3],[65,3],[70,2],[75,1],[85,2],[90,2],[95,1],[115,2],[120,1],[140,1],[145,1],[155,1],[200,1],[230,1],[295,1]]",9654.32699,3
79508,Texas,32.3052354,32.2297395,-99.7939914,-99.8511451,32.28068637,-99.8237081,1240.15,563,90.02557545,79.97159091,1459,7282,5915,8090,10740,46,33486,11.5,8371.5,474153.4891,2779932.838,2001345.585,2850761.946,3882830.728,16390.01792,11989024.59,"[[0,94],[5,139],[10,125],[15,88],[20,51],[25,23],[30,18],[35,12],[40,2],[45,2],[55,1],[65,1],[70,1],[75,2],[80,2],[95,1],[460,1]]",5830.100187,1
79510,Texas,32.5233428,31.9812049,-99.3727501,-99.6288066,32.3813935,-99.51191975,1218.05,2175,63.63860775,84.36772692,13088,28706,18454,24748,52566,45,137562,11.25,34390.5,4129956.087,11106405.66,6265249.465,8763798.312,19232477.81,16610.80999,49497887.34,"[[0,372],[5,561],[10,503],[15,329],[20,183],[25,81],[30,34],[35,20],[40,16],[45,8],[50,10],[55,5],[60,5],[65,5],[70,7],[75,2],[85,3],[90,2],[95,1],[100,3],[105,2],[110,4],[115,3],[125,1],[135,1],[145,1],[150,1],[155,1],[160,1],[165,1],[180,2],[185,1],[190,1],[215,1],[315,1],[345,1],[615,1],[720,1]]",24070.15184,0
79525,Texas,32.750603,32.5215499,-99.7177155,-100.1405013,32.61660029,-99.8182445,1218.9,17,1.572617946,100,29,25,1476,1325,3975,171,6830,42.75,1707.5,9781.824902,9545.095752,506171.6133,491015.7813,1466628.067,63270.16504,2483142.383,"[[10,1],[15,1],[20,1],[25,3],[30,1],[35,1],[40,1],[45,1],[60,1],[65,1],[70,1],[80,1],[130,1],[320,1],[660,1]]",1207.51849,0
79536,Texas,32.6686494,32.2533622,-99.8295172,-100.1656315,32.4704001,-100.008379,1240.15,1272,60.79331942,87.36263736,6149,17111,11062,11517,43972,40,89811,10,22452.75,1992473.104,6658591.76,3810850.934,4069160.445,16141260.26,14524.84233,32672336.5,"[[0,249],[5,379],[10,272],[15,152],[20,72],[25,38],[30,18],[35,16],[40,7],[45,5],[50,9],[55,7],[60,3],[65,3],[70,3],[75,2],[80,2],[85,2],[90,2],[95,4],[100,1],[105,1],[110,1],[115,1],[125,2],[135,1],[140,1],[145,2],[150,1],[155,1],[165,2],[170,1],[175,1],[180,1],[185,1],[210,1],[215,1],[235,1],[255,1],[275,1],[300,1],[365,1],[490,1],[1090,1]]",15888.11448,0
79562,Texas,32.3242298,32.1251615,-99.7087028,-100.1086203,32.2520404,-99.80051701,1240.15,483,28.23218997,90.28037383,886,10094,5631,10066,7602,65,34279,16.25,8569.75,289517.5062,3968780.652,1853716.056,3519273.404,2793216.439,23705.38873,12424504.06,"[[0,37],[5,58],[10,119],[15,114],[20,67],[25,46],[30,12],[35,14],[40,5],[45,4],[50,2],[65,1],[70,2],[75,1],[100,1]]",6041.867952,1
79563,Texas,32.4594696,32.3976683,-99.8441241,-99.9744645,32.44753033,-99.86797811,1240.15,570,88.01020408,82.60869565,5878,8950,8518,9504,32754,53,65604,13.25,16401,1918885.941,3506811.36,2900723.517,3529763.07,12009857.43,19206.09531,23866041.32,"[[0,83],[5,130],[10,112],[15,104],[20,41],[25,23],[30,9],[35,9],[40,2],[45,3],[50,5],[55,6],[60,5],[65,4],[70,3],[75,1],[85,4],[90,2],[95,2],[100,1],[105,1],[115,2],[120,1],[135,1],[140,1],[160,1],[180,1],[190,1],[195,1],[240,1],[245,2],[280,1],[290,1],[375,1],[380,1],[655,1],[745,1],[1055,1],[1260,1]]",11605.73247,0
79601,Texas,32.8014086,32.430814,-99.5189867,-99.8261165,32.48422395,-99.70954441,1238.046318,7768,89.36627282,93.36538462,36712,128006,82854,112023,474114,56,833709,14,208427.25,11817568.37,50629886.06,28325897.92,40516753.13,174995866.8,20449.07422,306285972.3,"[[0,769],[5,1785],[10,1627],[15,1201],[20,753],[25,418],[30,249],[35,126],[40,101],[45,82],[50,69],[55,61],[60,43],[65,43],[70,43],[75,28],[80,27],[85,29],[90,18],[95,17],[100,17],[105,14],[110,13],[115,10],[120,11],[125,6],[130,13],[135,5],[140,9],[145,12],[150,5],[155,9],[160,6],[165,8],[170,7],[175,8],[180,6],[185,6],[190,4],[195,4],[200,4],[205,3],[210,1],[215,5],[220,4],[225,1],[230,4],[235,1],[240,1],[245,2],[250,2],[255,2],[260,1],[265,2],[270,4],[275,1],[280,2],[285,2],[290,1],[295,1],[300,1],[310,2],[315,4],[325,3],[330,2],[335,1],[340,1],[345,1],[355,2],[360,1],[405,2],[410,1],[415,2],[425,3],[435,1],[440,3],[445,2],[465,1],[470,3],[485,2],[495,1],[500,1],[525,2],[540,2],[545,1],[645,1],[675,1],[680,1],[890,1],[895,1],[910,1],[920,1],[970,1],[1045,1],[1105,1],[1130,1],[1355,1],[1705,1],[1815,1],[1935,1],[2015,1],[4545,1]]",148942.7177,4
79602,Texas,32.4495109,32.2349434,-99.562893,-99.7565636,32.39999359,-99.71533004,1240.097827,10087,91.58424432,95.55702918,32798,181548,104919,164118,479919,52,963302,13,240825.5,10554832.9,71782853.05,35574825.79,58807390.69,178299005.3,18823.48823,355018907.8,"[[0,849],[5,2638],[10,2491],[15,1558],[20,766],[25,451],[30,235],[35,156],[40,132],[45,95],[50,86],[55,67],[60,46],[65,41],[70,30],[75,24],[80,30],[85,24],[90,24],[95,16],[100,17],[105,26],[110,17],[115,19],[120,17],[125,13],[130,8],[135,12],[140,5],[145,11],[150,8],[155,8],[160,4],[165,9],[170,2],[175,5],[180,10],[185,6],[190,6],[195,5],[200,4],[205,2],[210,4],[215,1],[220,2],[225,2],[230,4],[235,3],[240,4],[245,5],[250,4],[260,1],[265,1],[270,3],[275,2],[280,4],[285,3],[290,2],[305,2],[320,3],[325,3],[330,2],[335,1],[340,1],[345,3],[350,2],[360,1],[380,1],[385,2],[390,2],[395,1],[405,1],[410,1],[415,1],[420,1],[425,1],[435,3],[440,1],[455,1],[470,1],[490,1],[505,1],[510,1],[515,3],[520,1],[530,1],[545,1],[550,1],[570,1],[580,1],[590,1],[600,1],[610,1],[620,1],[625,1],[650,1],[715,1],[720,1],[735,1],[750,1],[910,1],[925,1],[975,1],[990,1],[1060,1],[1170,1],[1245,1],[1390,1],[1440,1],[1490,1],[1655,1],[1660,1]]",172640.8838,6
